Ex code,EX batch,Extract barcode,BB sample,Extraction Replicate,Coordinates,EX ng/ul,EX ul,EX DNA ng,EX Validation,Notes,Autonumber,Autonumber2,Number of libraries,Number good libraries,Number of indexed libraries,Libraries,LI (Library),Used ul,Remaining ul,Remaining ng,Species,Sampling date,Latitude reduced,Longitude reduced,Country,Biome,Environment,Type,Taxid,Common name,Development,Length (mm),Weight (g),Sex,Specimen,Number of sequenced datasets,Total data (GB),Host data (GB),Metagenomic data (GB),number_bins,BioProject,SE Batch,Purpose,IN (Indexing),Indexed libraries (from LI (Library)),Indexed libraries (from LI (Library)) 2,Collaborator(s) (from BB sample),BB Batch (from BB sample),ENA Sample accession,geographic location (region and locality),Ex type,Sequenced,Indexed,Libraried copy,Order
C1_EXB0008E1,EXB0008,LV1040376084,C1_EXB0008,E1,P040_6G,0.06,45,3,Error,,375,00375,1,1,0,,C1_EXB0008E1L1,0.0,45,3,,,,,,,,,,,,,,,,0,0.00,0.000,0.00,0,,,unknown,,,,,,,,DNA,0,0,1,
AAU83E1,EXB0008,LV1040374945,AAU83,E1,P040_6H,11.50,45,518,OK,,376,00376,1,0,1,,AAU83E1L1,17.0,28,322,Sciurus carolinensis,9/12/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Faecal,30640,Eastern grey squirrel,Adult,61.00,465.00,Male,SD00364,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAU83E1L1I1,AAU83E1L1I1,Luc Wauters,BBB0007,,"Piedmont, RS",DNA,0,1,1,Rodentia
AAV40E1,EXB0008,LV1040375944,AAV40,E1,P040_7A,36.10,45,1625,OK,,377,00377,1,1,1,,AAV40E1L1,5.0,40,1444,Sciurus carolinensis,22/12/2020,44.839,7.768,Italy,1000221 - Temperate woodland,parklike habitat,Faecal,30640,Eastern grey squirrel,Adult,,565.00,Male,SD00421,1,3.37,0.043,2.99,177,PRJEB51867,SEB001,metagenome,,AAV40E1L1I1,AAV40E1L1I1,Luc Wauters,BBB0007,SAMEA14374097,"Piedmont, commande",DNA,1,1,1,Rodentia
ABA56E1,EXB0008,LV1040376052,ABA56,E1,P040_7B,17.10,45,770,OK,,378,00378,1,1,1,,ABA56E1L1,11.0,34,581,Sciurus carolinensis,15/3/2021,45.729,9.380,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Faecal,30640,Eastern grey squirrel,Adult,60.00,400.00,Male,SD00289,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,ABA56E1L1I1,ABA56E1L1I1,Luc Wauters,BBB0007,,"Lombardy, Curone",DNA,0,1,1,Rodentia
ABA63E1,EXB0008,LV1040376020,ABA63,E1,P040_7C,4.03,45,181,Warning,,379,00379,1,1,1,,ABA63E1L1,24.0,21,85,Sciurus carolinensis,15/3/2021,45.729,9.380,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,61.00,450.00,Male,SD00290,1,5.03,4.846,0.00,0,PRJEB51867,SEB002,metagenome,,ABA63E1L1I1,ABA63E1L1I1,Luc Wauters,BBB0007,SAMEA111531760,"Lombardy, Curone",DNA,1,1,1,Rodentia
AAB64E2,EXB0008,LV1040376025,AAB64,E2,P040_7D,0.00,45,0,Error,,380,00380,1,1,1,,AAB64E2L1,24.0,21,0,Falco eleonorae,7/9/2020,29.397,-13.494,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,45.00,122.50,Unknown,SD00199,1,6.46,5.283,0.00,0,PRJEB51865,SEB001,metagenome,,AAB64E2L1I1,AAB64E2L1I1,Laura Gangoso,BBB0001,SAMEA14374069,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAC15E2,EXB0008,LV1040376048,AAC15,E2,P040_7E,0.00,45,0,Error,,381,00381,1,1,1,,AAC15E2L1,24.0,21,0,Falco eleonorae,13/9/2020,29.397,-13.494,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,90.00,183.20,Unknown,SD00199,1,5.68,3.635,0.00,0,PRJEB51865,SEB001,metagenome,,AAC15E2L1I1,AAC15E2L1I1,Laura Gangoso,BBB0001,SAMEA14374070,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAC79E2,EXB0008,LV1040376049,AAC79,E2,P040_7F,0.07,45,3,Error,,382,00382,1,1,1,,AAC79E2L1,24.0,21,1,Falco eleonorae,3/10/2020,29.415,-13.505,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,167.00,310.00,Unknown,SD00203,1,4.01,3.711,0.00,0,PRJEB51865,SEB001,metagenome,,AAC79E2L1I1,AAC79E2L1I1,Laura Gangoso,BBB0001,SAMEA14374081,"Canary Island, Norte",DNA,1,1,1,Falconiformes
AAW16E2,EXB0008,LV1040376065,AAW16,E2,P040_7G,25.70,45,1157,OK,,383,00383,1,1,1,,AAW16E2L1,7.0,38,977,Psittacula echo,12/1/2021,-20.453,57.424,Mauritius,1001803 - Tropical forest,Forest,Faecal,232653,Echo parakeet ,Adult,,,Unknown,SD00179,1,3.20,0.688,2.18,41,PRJEB51866,SEB001,metagenome,,AAW16E2L1I1,AAW16E2L1I1,Jim Groombridge,BBB0003,SAMEA14374052,"Bel Ombre, Crackhammer",DNA,1,1,1,Psittaciformes
AAS06E2,EXB0008,LV1040376014,AAS06,E2,P040_7H,0.86,45,39,Error,,384,00384,1,1,1,,AAS06E2L1,24.0,21,18,Strix aluco,22/11/2020,43.125,-2.484,Spain,1000221 - Temperate woodland,Car parking area,Oral swab,111821,Tawny owl ,Adult,273.00,440.00,Female,SD00167,1,3.34,3.001,0.00,0,PRJEB51836,SEB001,metagenome,,AAS06E2L1I1,AAS06E2L1I1,"Nerea Pagaldai, Juan Arizaga",BBB0008,SAMEA14374031,Gipuzkoa,DNA,1,1,1,Strigiformes
AAB01E1,EXB0008,LV1040376037,AAB01,E1,P040_8A,30.90,45,1391,OK,,385,00385,1,1,1,,AAB01E1L1,6.0,39,1205,Sciurus carolinensis,28/10/2020,44.839,7.768,Italy,1000221 - Temperate woodland,parklike habitat,Faecal,30640,Eastern grey squirrel,Adult,,540.00,Male,SD00419,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAB01E1L1I1,AAB01E1L1I1,Luc Wauters,BBB0007,,"Piedmont, commande",DNA,0,1,1,Rodentia
AAA48E1,EXB0008,LV1040375929,AAA48,E1,P040_8B,3.62,45,163,Warning,,386,00386,1,1,1,,AAA48E1L1,24.0,21,76,Sciurus carolinensis,12/10/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,59.00,535.00,Male,SD00356,1,19.71,17.983,0.97,25,PRJEB51867,SEB002,metagenome,,AAA48E1L1I1,AAA48E1L1I1,Luc Wauters,BBB0007,SAMEA111528706,"Piedmont, RS",DNA,1,1,1,Rodentia
ABB03E1,EXB0008,LV1040376013,ABB03,E1,P040_8C,1.16,45,52,Warning,,387,00387,1,1,1,,ABB03E1L1,24.0,21,24,Sciurus carolinensis,23/3/2021,44.938,7.594,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,60.00,490.00,Male,SD00316,1,4.56,2.608,1.34,184,PRJEB51867,SEB001,metagenome,,ABB03E1L1I1,ABB03E1L1I1,Luc Wauters,BBB0007,SAMEA14374098,"Piedmont, Piobesi",DNA,1,1,1,Rodentia
AAB37E1,EXB0008,LV1040376031,AAB37,E1,P040_8D,7.14,45,321,OK,,388,00388,1,1,1,,AAB37E1L1,24.0,21,150,Falco eleonorae,7/9/2020,29.397,-13.494,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,37.00,90.60,Unknown,SD00198,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,AAB37E1L1I1,AAB37E1L1I1,Laura Gangoso,BBB0001,,"Canary Island, Rapadura",DNA,0,1,1,Falconiformes
ABA65E1,EXB0008,LV1040376076,ABA65,E1,P040_8E,29.70,45,1337,OK,,389,00389,1,1,1,,ABA65E1L1,6.0,39,1158,Sciurus carolinensis,15/3/2021,45.729,9.380,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Faecal,30640,Eastern grey squirrel,Adult,63.00,550.00,Male,SD00291,1,6.05,0.379,5.32,103,PRJEB51867,SEB002,metagenome,,ABA65E1L1I1,ABA65E1L1I1,Luc Wauters,BBB0007,SAMEA111531761,"Lombardy, Curone",DNA,1,1,1,Rodentia
AAA92E1,EXB0008,LV1040376039,AAA92,E1,P040_8F,3.88,45,175,Warning,,390,00390,1,1,1,,AAA92E1L1,24.0,21,81,Sciurus carolinensis,12/10/2020,44.938,7.594,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,61.00,580.00,Male,SD00358,1,5.27,5.101,0.00,0,PRJEB51867,SEB002,metagenome,,AAA92E1L1I1,AAA92E1L1I1,Luc Wauters,BBB0007,SAMEA111531731,"Piedmont, Piobesi",DNA,1,1,1,Rodentia
AAV27E1,EXB0008,LV1040376011,AAV27,E1,P040_8G,19.30,45,869,OK,,391,00391,1,1,1,,AAV27E1L1,10.0,35,676,Sciurus carolinensis,10/12/2020,44.938,7.594,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,,520.00,Male,SD00429,1,3.72,3.488,0.00,0,PRJEB51867,SEB002,metagenome,,AAV27E1L1I1,AAV27E1L1I1,Luc Wauters,BBB0007,SAMEA111531752,"Piedmont, Piobesi",DNA,1,1,1,Rodentia
AAS13E2,EXB0008,LV1040376005,AAS13,E2,P040_8H,0.66,45,30,Error,,392,00392,1,1,1,,AAS13E2L1,24.0,21,14,Strix aluco,29/3/2021,43.292,-1.931,Spain,1000221 - Temperate woodland,Near road,Anal/cloacal swab,111821,Tawny owl ,Juvenile,,,Unknown,SD00171,1,7.09,3.918,2.36,167,PRJEB51836,SEB001,metagenome,,AAS13E2L1I1,AAS13E2L1I1,"Nerea Pagaldai, Juan Arizaga",BBB0008,SAMEA14374038,Gipuzkoa,DNA,1,1,1,Strigiformes
AAA75E1,EXB0008,LV1040376008,AAA75,E1,P040_9A,9.62,45,433,OK,,393,00393,1,1,1,,AAA75E1L1,20.0,25,240,Sciurus carolinensis,14/10/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Faecal,30640,Eastern grey squirrel,Adult,,585.00,Male,SD00378,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAA75E1L1I1,AAA75E1L1I1,Luc Wauters,BBB0007,,"Piedmont, RS",DNA,0,1,1,Rodentia
AAU91E1,EXB0008,LV1040376053,AAU91,E1,P040_9B,31.90,45,1436,OK,,394,00394,1,1,1,,AAU91E1L1,6.0,39,1244,Sciurus carolinensis,9/12/2020,44.938,7.594,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Faecal,30640,Eastern grey squirrel,Adult,60.00,580.00,Male,SD00342,1,3.76,0.261,3.25,212,PRJEB51867,SEB001,metagenome,,AAU91E1L1I1,AAU91E1L1I1,Luc Wauters,BBB0007,SAMEA14374095,"Piedmont, Piobesi",DNA,1,1,1,Rodentia
AAS16E2,EXB0008,LV1040376058,AAS16,E2,P040_9C,1.52,45,68,Warning,,395,00395,1,1,1,,AAS16E2L1,24.0,21,32,Strix aluco,4/4/2021,43.292,-1.931,Spain,1000221 - Temperate woodland,Near road,Anal/cloacal swab,111821,Tawny owl ,Juvenile,,230.00,Unknown,SD00172,1,4.09,3.644,0.00,0,PRJEB51836,SEB001,metagenome,,AAS16E2L1I1,AAS16E2L1I1,"Nerea Pagaldai, Juan Arizaga",BBB0008,SAMEA14374043,Gipuzkoa,DNA,1,1,1,Strigiformes
AAC21E2,EXB0008,LV1040376077,AAC21,E2,P040_9D,0.16,45,7,Error,,396,00396,1,1,1,,AAC21E2L1,24.0,21,3,Falco eleonorae,19/9/2020,29.398,-13.492,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,122.00,138.20,Unknown,SD00191,1,6.85,6.309,0.00,0,PRJEB51865,SEB001,metagenome,,AAC21E2L1I1,AAC21E2L1I1,Laura Gangoso,BBB0001,SAMEA14374068,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAU70E1,EXB0008,LV1040376070,AAU70,E1,P040_9E,12.60,45,567,OK,,397,00397,1,1,1,,AAU70E1L1,15.0,30,378,Sciurus carolinensis,22/12/2020,44.839,7.768,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,,475.00,Male,SD00384,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAU70E1L1I1,AAU70E1L1I1,Luc Wauters,BBB0007,,"Piedmont, commande",DNA,0,1,1,Rodentia
AAA64E1,EXB0008,LV1040376038,AAA64,E1,P040_9F,3.04,45,137,Warning,,398,00398,1,1,1,,AAA64E1L1,24.0,21,64,Sciurus carolinensis,12/10/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,,600.00,Male,SD00366,1,7.54,7.314,0.00,0,PRJEB51867,SEB002,metagenome,,AAA64E1L1I1,AAA64E1L1I1,Luc Wauters,BBB0001,SAMEA111531730,"Piedmont, RS",DNA,1,1,1,Rodentia
AAB32E1,EXB0008,LV1040376067,AAB32,E1,P040_9G,9.50,45,428,OK,,399,00399,1,1,1,,AAB32E1L1,21.0,24,228,Sciurus carolinensis,30/10/2020,44.839,7.768,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,,585.00,Male,SD00425,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAB32E1L1I1,AAB32E1L1I1,Luc Wauters,BBB0007,,"Piedmont, commande",DNA,0,1,1,Rodentia
AAS01E2,EXB0008,LV1040375981,AAS01,E2,P040_9H,0.39,45,18,Error,,400,00400,1,1,1,,AAS01E2L1,24.0,21,8,Strix aluco,18/11/2020,43.267,-1.896,Spain,1000221 - Temperate woodland,Beech forest,Anal/cloacal swab,111821,Tawny owl ,Adult,255.00,330.00,Female,SD00165,1,4.69,4.280,0.00,0,PRJEB51836,SEB001,metagenome,,AAS01E2L1I1,AAS01E2L1I1,"Nerea Pagaldai, Juan Arizaga",BBB0008,SAMEA14374027,Gipuzkoa,DNA,1,1,1,Strigiformes
AAA56E1,EXB0008,LV1040375921,AAA56,E1,P040_10A,1.61,45,72,Warning,,401,00401,1,1,1,,AAA56E1L1,24.0,21,34,Sciurus carolinensis,14/10/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,,585.00,Male,SD00378,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAA56E1L1I1,AAA56E1L1I1,Luc Wauters,BBB0007,,"Piedmont, RS",DNA,0,1,1,Rodentia
AAU84E1,EXB0008,LV1040375922,AAU84,E1,P040_10B,5.36,45,241,OK,,402,00402,1,1,1,,AAU84E1L1,24.0,21,113,Sciurus carolinensis,9/12/2020,45.950,7.505,Italy,1000221 - Temperate woodland,parklike habitat,Anal/cloacal swab,30640,Eastern grey squirrel,Adult,61.00,465.00,Male,SD00364,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAU84E1L1I1,AAU84E1L1I1,Luc Wauters,BBB0007,,"Piedmont, RS",DNA,0,1,1,Rodentia
AAB23E1,EXB0008,LV1040375992,AAB23,E1,P040_10C,19.90,45,895,OK,,403,00403,1,1,1,,AAB23E1L1,10.0,35,697,Sciurus carolinensis,30/10/2020,44.839,7.768,Italy,1000221 - Temperate woodland,parklike habitat,Faecal,30640,Eastern grey squirrel,Adult,,585.00,Male,SD00425,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,AAB23E1L1I1,AAB23E1L1I1,Luc Wauters,BBB0007,,"Piedmont, commande",DNA,0,1,1,Rodentia
ABA58E1,EXB0008,LV1040375942,ABA58,E1,P040_10D,5.70,45,257,OK,,404,00404,1,0,1,,ABA58E1L1,24.0,21,120,Sciurus carolinensis,15/3/2021,45.729,9.380,Italy,1000221 - Temperate woodland,oak-hornbeam forest,Faecal,30640,Eastern grey squirrel,Adult,62.00,420.00,Male,SD00288,0,0.00,0.000,0.00,0,PRJEB51867,,metagenome,,ABA58E1L1I1,ABA58E1L1I1,Luc Wauters,BBB0007,,"Lombardy, Curone",DNA,0,1,1,Rodentia
AAC14E2,EXB0008,LV1040375988,AAC14,E2,P040_10E,0.00,45,0,Error,,405,00405,1,1,1,,AAC14E2L1,24.0,21,0,Falco eleonorae,13/9/2020,29.398,-13.492,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,79.00,170.60,Unknown,SD00191,1,4.45,3.966,0.00,0,PRJEB51865,SEB001,metagenome,,AAC14E2L1I1,AAC14E2L1I1,Laura Gangoso,BBB0001,SAMEA14374066,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AAB78E2,EXB0008,LV1040375969,AAB78,E2,P040_10F,0.00,45,0,Error,,406,00406,1,1,1,,AAB78E2L1,24.0,21,0,Falco eleonorae,10/9/2020,29.398,-13.492,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,60.00,160.80,Unknown,SD00191,1,4.43,3.792,0.00,0,PRJEB51865,SEB001,metagenome,,AAB78E2L1I1,AAB78E2L1I1,Laura Gangoso,BBB0001,SAMEA14374065,"Canary Island, Rapadura",DNA,1,1,1,Falconiformes
AFN06E2,EXB0021,LV1040374675,AFN06,E2,P040_10G,0.36,45,16,Error,0,818,00818,0,0,0,,,0.0,45,16,Rhinolophus landeri,6/5/2022,1.107,11.258,Equatorial Guinea,1001803 - Tropical forest,"Cave, forest, swamp",Faecal,519039,Lander's horseshoe bat,Juvenile,43.50,8.30,Female,SD02010,0,0.00,0.000,0.00,0,ERP142106,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531853,Rio Muni,DNA,0,0,0,Chiroptera
AFN08E2,EXB0021,LV1040374698,AFN08,E2,P040_10H,0.68,45,31,Error,0,819,00819,0,0,0,,,0.0,45,31,Rhinolophus landeri,6/5/2022,1.107,11.258,Equatorial Guinea,1001803 - Tropical forest,"Cave, forest, swamp",Faecal,519039,Lander's horseshoe bat,Juvenile,42.50,8.30,Male,SD02011,0,0.00,0.000,0.00,0,ERP142106,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531854,Rio Muni,DNA,0,0,0,Chiroptera
AFN10E2,EXB0021,LV1040376275,AFN10,E2,P040_11A,0.34,45,15,Error,0,820,00820,0,0,0,,,0.0,45,15,Hipposideros ruber,6/5/2022,1.107,11.258,Equatorial Guinea,1001803 - Tropical forest,"Cave, forest, swamp",Faecal,463808,Noack's roundleaf bat,Juvenile,49.40,7.90,Female,SD02014,0,0.00,0.000,0.00,0,ERP142090,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531855,Rio Muni,DNA,0,0,0,Chiroptera
AFN12E2,EXB0021,LV1040376822,AFN12,E2,P040_11B,2.65,45,119,Warning,0,821,00821,0,0,0,,,0.0,45,119,Hipposideros ruber,6/5/2022,1.107,11.258,Equatorial Guinea,1001803 - Tropical forest,"Cave, forest, swamp",Faecal,463808,Noack's roundleaf bat,Adult,50.40,8.80,Male,SD02016,0,0.00,0.000,0.00,0,ERP142090,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531856,Rio Muni,DNA,0,0,0,Chiroptera
AFN31E2,EXB0021,LV1040374686,AFN31,E2,P040_11C,0.11,45,5,Error,0,822,00822,0,0,0,,,0.0,45,5,Myotis bocagii,8/5/2022,1.105,11.147,Equatorial Guinea,1001803 - Tropical forest,"River, forest",Faecal,153284,Rufous mouse-eared bat,Adult,38.20,6.50,Male,SD02026,0,0.00,0.000,0.00,0,ERP142096,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531860,Rio Muni,DNA,0,0,0,Chiroptera
AFN23E2,EXB0021,LV1040375251,AFN23,E2,P040_11D,0.11,45,5,Error,0,823,00823,0,0,0,,,0.0,45,5,Myotis bocagii,8/5/2022,1.105,11.147,Equatorial Guinea,1001803 - Tropical forest,"River, forest",Faecal,153284,Rufous mouse-eared bat,Juvenile,37.80,4.10,Female,SD02027,0,0.00,0.000,0.00,0,ERP142096,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531857,Rio Muni,DNA,0,0,0,Chiroptera
AFN28E2,EXB0021,LV1040374719,AFN28,E2,P040_11E,0.34,45,15,Error,0,824,00824,0,0,0,,,0.0,45,15,Chaerephon pumila,8/5/2022,1.105,11.147,Equatorial Guinea,1001803 - Tropical forest,"River, forest",Faecal,242384,Little free-tailed bat,Adult,35.00,8.40,Female,SD02032,0,0.00,0.000,0.00,0,ERP142085,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531858,Rio Muni,DNA,0,0,0,Chiroptera
AFN29E2,EXB0021,LV1040374664,AFN29,E2,P040_11F,0.13,45,6,Error,0,825,00825,0,0,0,,,0.0,45,6,Chaerephon pumila,8/5/2022,1.105,11.147,Equatorial Guinea,1001803 - Tropical forest,"River, forest",Faecal,242384,Little free-tailed bat,Adult,36.00,9.00,Male,SD02033,0,0.00,0.000,0.00,0,ERP142085,,metagenome,,,,"Laura Torrent, Javier Juste",BBB0019,SAMEA111531859,Rio Muni,DNA,0,0,0,Chiroptera
ACJ37E2,EXB0021,LV1040374649,ACJ37,E2,P040_11G,0.59,45,26,Error,0,826,00826,0,0,0,,,0.0,45,26,Plecotus auritus,6/10/2021,41.649,24.526,Bulgaria,1000198 - Mixed forest,At the cave entrance,Faecal,61862,Brown longe-eared bat,Adult,39.50,7.00,Male,SD01890,0,0.00,0.000,0.00,0,PRJEB51868,,metagenome,,,,Niya Toshkova,BBB0019,SAMEA111531817,Smolyan,DNA,0,0,0,Chiroptera
ACJ39E2,EXB0021,LV1040374692,ACJ39,E2,P040_11H,0.41,45,18,Error,0,827,00827,0,0,0,,,0.0,45,18,Plecotus auritus,6/10/2021,41.649,24.526,Bulgaria,1000198 - Mixed forest,At the cave entrance,Faecal,61862,Brown longe-eared bat,Adult,39.40,7.50,Male,SD01891,0,0.00,0.000,0.00,0,PRJEB51868,,metagenome,,,,Niya Toshkova,BBB0019,SAMEA111531818,Smolyan,DNA,0,0,0,Chiroptera
ACE28E2,EXB0021,LV1040374743,ACE28,E2,P040_12A,0.59,45,26,Error,0,828,00828,0,0,0,,,0.0,45,26,Chloroceryle inda,14/6/2021,-12.404,-70.721,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,342360,Green-and-rufous kingfisher ,Adult,93.00,51.20,,SD01935,0,0.00,0.000,0.00,0,ERP142087,,metagenome,,,,Tali Magory Cohen,BBB0019,SAMEA111531813,Madre de Dios,DNA,0,0,0,Coraciiformes
ACD03E2,EXB0021,LV1040374651,ACD03,E2,P040_12B,0.00,45,0,Error,0,829,00829,0,0,0,,,0.0,45,0,Chloroceryle americana,13/11/2021,-12.600,-70.066,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,57406,Green kingfisher,Adult,75.00,25.60,Male,SD01924,0,0.00,0.000,0.00,0,ERP142086,,metagenome,,,,Tali Magory Cohen,BBB0019,SAMEA111531810,Madre de Dios,DNA,0,0,0,Coraciiformes
ACD90E2,EXB0021,LV1040374668,ACD90,E2,P040_12C,0.12,45,5,Error,0,830,00830,0,0,0,,,0.0,45,5,Chloroceryle americana,18/11/2021,-12.604,-70.192,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,57406,Green kingfisher,Adult,72.00,26.40,Male,SD01926,0,0.00,0.000,0.00,0,ERP142086,,metagenome,,,,Tali Magory Cohen,BBB0019,SAMEA111531812,Madre de Dios,DNA,0,0,0,Coraciiformes
ACE34E2,EXB0021,LV1040374650,ACE34,E2,P040_12D,0.08,45,4,Error,0,831,00831,0,0,0,,,0.0,45,4,Tachycineta albiventer,22/6/2021,-11.884,-71.410,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,173223,White-winged swallow ,Adult,104.00,17.50,,SD01979,0,0.00,0.000,0.00,0,ERP142118,,metagenome,,,,Tali Magory Cohen,BBB0019,SAMEA111531814,Madre de Dios,DNA,0,0,0,Passeriformes
ACD79E2,EXB0021,LV1040376234,ACD79,E2,P040_12E,0.08,45,4,Error,0,832,00832,0,0,0,,,0.0,45,4,Tachycineta albiventer,22/6/2021,-11.884,-71.410,Peru,1000252 - Lake or pond,Oxbow lake,Anal/cloacal swab,173223,White-winged swallow ,Adult,104.00,18.20,,SD01980,0,0.00,0.000,0.00,0,ERP142118,,metagenome,,,,Tali Magory Cohen,BBB0019,SAMEA111531811,Madre de Dios,DNA,0,0,0,Passeriformes
AAB84E3,EXB0021,LV1040374676,AAB84,E3,P040_12F,0.84,45,38,Error,Positive Control. BB empty. ca 100 ul org. Sample added,833,00833,0,0,0,,,0.0,45,38,Falco eleonorae,8/9/2020,29.413,-13.513,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,45.00,135.00,Unknown,SD00200,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,,,Laura Gangoso,BBB0001,SAMEA14374073,"Canary Island, Norte",DNA,0,0,0,Falconiformes
AAC33E3,EXB0021,LV1040374697,AAC33,E3,P040_12G,31.80,45,1431,OK,Positive Control. BB empty. ca 150 ul org. Sample added,834,00834,0,0,0,,,0.0,45,1431,Falco eleonorae,17/9/2020,29.415,-13.505,Spain,1000048 - Ocean,Island,Anal/cloacal swab,495946,Eleonora's falcon ,Juvenile,62.00,105.00,Unknown,SD00203,0,0.00,0.000,0.00,0,PRJEB51865,,metagenome,,,,Laura Gangoso,BBB0001,SAMEA14374079,"Canary Island, Norte",DNA,0,0,0,Falconiformes
C1_EXB0021E1,EXB0021,LV1040376451,C1_EXB0021,E1,P040_12H,0.05,45,2,Error,0,835,00835,0,0,0,,,0.0,45,2,,,,,,,,,,,,,,,,0,0.00,0.000,0.00,0,,,unknown,,,,,,,,DNA,0,0,0,
AAT20E1,EXB0005,LV1040375512,AAT20,E1,P041_1A,0.34,45,15,Error,,299,00299,1,1,0,,AAT20E1L1,27.0,18,6,Larus michahellis,7/7/2021,43.311,-2.201,Spain,1000215 - Temperate shrubland,Hill,Anal/cloacal swab,119627,Yellow-legged gull ,Juvenile,,740.00,Unknown,SD01118,0,0.00,0.000,0.00,0,,,metagenome,,,,Nerea Pagaldai,BBB0008,,"Gipuzkoa, Donostia",DNA,0,0,1,Charadriiformes
AAT34E1,EXB0005,LV1040375524,AAT34,E1,P041_1B,6.76,45,304,OK,,300,00300,1,1,0,,AAT34E1L1,27.0,18,122,Larus michahellis,7/7/2021,43.311,-2.201,Spain,1000215 - Temperate shrubland,Hill,Anal/cloacal swab,119627,Yellow-legged gull ,Juvenile,,740.00,Unknown,SD01126,0,0.00,0.000,0.00,0,,,metagenome,,,,Nerea Pagaldai,BBB0008,,"Gipuzkoa, Donostia",DNA,0,0,1,Charadriiformes
