ID,AB_batch,Type (from AB Batch),Host,assembly_ena_accession,Autonumber1,PreprocessedSample,EHI_number,Assembly_code,Coassembly_name,PR_batch,EHI_number_api,sample_type,assembly_length,N50,L50,num_contigs,largest_contig,num_bins,assembly_mapping_percent,metagenomic_bases,assembly_url,mag_url,mapping_url,Status,Nonpareil completeness,locality,Order,successful_assembly
EHA00217,ABB0146,Coassembly,Plecotus auritus,,217,PR01304,EHI00654,EHA00216,EHA00216,PRB0045,EHI00654,Faecal,481086028,3545,28621,138853,405021,35,51.00,3364372163,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0045_EHI00654_EHA00216.bam,Done,0.7525,"Wales, Chepstow",Chiroptera,1
EHA00218,ABB0146,Coassembly,Plecotus auritus,,218,PR01238,EHI00540,EHA00216,EHA00216,PRB0042,EHI00540,Faecal,481086028,3545,28621,138853,405021,35,62.00,3478991543,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0042_EHI00540_EHA00216.bam,Done,0.9018,"Wales, Monmouthshire",Chiroptera,1
EHA00219,ABB0146,Coassembly,Plecotus auritus,,219,PR01241,EHI00570,EHA00216,EHA00216,PRB0042,EHI00570,Faecal,481086028,3545,28621,138853,405021,35,43.00,3883032364,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0042_EHI00570_EHA00216.bam,Done,0.8251,"Wales, Monmouthshire",Chiroptera,1
EHA00220,ABB0146,Coassembly,Plecotus auritus,,220,PR01294,EHI00639,EHA00216,EHA00216,PRB0045,EHI00639,Faecal,481086028,3545,28621,138853,405021,35,52.00,2929522470,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0045_EHI00639_EHA00216.bam,Done,0.8273,"Wales, Monmouthshire",Chiroptera,1
EHA00221,ABB0146,Coassembly,Plecotus auritus,,221,PR01303,EHI00653,EHA00216,EHA00216,PRB0045,EHI00653,Faecal,481086028,3545,28621,138853,405021,35,93.00,6398881539,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0045_EHI00653_EHA00216.bam,Done,0.7915,"Wales, Monmouthshire",Chiroptera,1
EHA00222,ABB0146,Coassembly,Plecotus auritus,,222,PR01246,EHI00577,EHA00216,EHA00216,PRB0042,EHI00577,Faecal,481086028,3545,28621,138853,405021,35,80.00,3578912899,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0042_EHI00577_EHA00216.bam,Done,0.7463,"Wales, Wye Valley",Chiroptera,1
EHA00223,ABB0146,Coassembly,Plecotus auritus,,223,PR01306,EHI00656,EHA00216,EHA00216,PRB0045,EHI00656,Faecal,481086028,3545,28621,138853,405021,35,56.00,3507211714,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/EHA00216_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0146/PRB0045_EHI00656_EHA00216.bam,Done,0.9668,"Wales, Wye Valley",Chiroptera,1
EHA00265,ABB0115,Individual,Podarcis muralis,,265,PR00679,EHI00002,EHA00265,EHA00265,PRB0001,EHI00002,Faecal,43513068,5059,1671,10890,201785,9,34.00,1394358496,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00265_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00002_EHA00265.bam,Done,0.6855,Aragón,Squamata,1
EHA00266,ABB0115,Individual,Podarcis muralis,,266,PR00682,EHI00005,EHA00266,EHA00265,PRB0001,EHI00005,Faecal,104701160,5978,3332,23197,313423,14,55.00,2486913034,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00266_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00005_EHA00266.bam,Done,0.7634,Aragón,Squamata,1
EHA00267,ABB0115,Individual,Podarcis muralis,,267,PR00683,EHI00069,EHA00267,EHA00265,PRB0001,EHI00069,Faecal,180920613,9918,3580,32069,666032,22,77.00,6157621999,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00267_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00069_EHA00267.bam,Done,0.9099,Catalunya,Squamata,1
EHA00268,ABB0115,Individual,Podarcis muralis,,268,PR00684,EHI00070,EHA00268,EHA00265,PRB0001,EHI00070,Faecal,97874134,3504,5731,28540,453301,15,55.00,2469728439,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00268_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00070_EHA00268.bam,Done,0.7920,Catalunya,Squamata,1
EHA00269,ABB0115,Individual,Podarcis muralis,,269,PR00685,EHI00072,EHA00269,EHA00265,PRB0001,EHI00072,Faecal,172846758,6403,4723,37566,344415,27,70.00,4993871498,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00269_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00072_EHA00269.bam,Done,0.8605,Aragón,Squamata,1
EHA00270,ABB0115,Individual,Podarcis muralis,,270,PR00686,EHI00073,EHA00270,EHA00265,PRB0001,EHI00073,Faecal,98339716,5276,3425,23414,361257,7,54.00,2491173198,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00270_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00073_EHA00270.bam,Done,0.7776,Aragón,Squamata,1
EHA00271,ABB0115,Individual,Podarcis muralis,,271,PR00687,EHI00074,EHA00271,EHA00265,PRB0001,EHI00074,Faecal,210004319,6709,5516,44471,380077,28,73.00,7543261506,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00271_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00074_EHA00271.bam,Done,0.8848,Catalunya,Squamata,1
EHA00272,ABB0115,Individual,Podarcis muralis,,272,PR00688,EHI00075,EHA00272,EHA00265,PRB0001,EHI00075,Faecal,141687202,6589,4085,29125,620468,21,69.00,3449546649,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00272_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00075_EHA00272.bam,Done,0.8448,Aragón,Squamata,1
EHA00273,ABB0115,Individual,Podarcis muralis,,273,PR00689,EHI00076,EHA00273,EHA00265,PRB0001,EHI00076,Faecal,196070475,12857,2734,32513,610134,33,80.00,5256239320,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00273_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00076_EHA00273.bam,Done,0.9222,Aragón,Squamata,1
EHA00274,ABB0115,Individual,Podarcis muralis,,274,PR00690,EHI00077,EHA00274,EHA00265,PRB0001,EHI00077,Faecal,52062245,4771,1685,12839,374374,8,52.00,1783262590,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00274_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00077_EHA00274.bam,Done,0.7719,Catalunya,Squamata,1
EHA00275,ABB0115,Individual,Podarcis muralis,,275,PR00691,EHI00079,EHA00275,EHA00265,PRB0001,EHI00079,Faecal,46168893,4588,1888,11887,377159,6,42.00,1373801946,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00275_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00079_EHA00275.bam,Done,0.7107,Aragón,Squamata,1
EHA00276,ABB0115,Individual,Podarcis muralis,,276,PR00692,EHI00080,EHA00276,EHA00265,PRB0001,EHI00080,Faecal,142462427,6631,4396,30503,456686,15,57.00,5049477727,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00276_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00080_EHA00276.bam,Done,0.8266,Catalunya,Squamata,1
EHA00277,ABB0115,Individual,Podarcis muralis,,277,PR00693,EHI00081,EHA00277,EHA00265,PRB0001,EHI00081,Faecal,65895847,5099,2312,16001,369489,9,54.00,1897409703,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00277_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00081_EHA00277.bam,Done,0.7867,Aragón,Squamata,1
EHA00278,ABB0115,Individual,Podarcis muralis,,278,PR00694,EHI00085,EHA00278,EHA00265,PRB0001,EHI00085,Faecal,90274248,15694,975,14189,378110,17,75.00,2494742094,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00278_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00085_EHA00278.bam,Done,0.8842,Aragón,Squamata,1
EHA00279,ABB0115,Individual,Podarcis muralis,,279,PR00695,EHI00086,EHA00279,EHA00265,PRB0001,EHI00086,Faecal,109359702,9373,2364,20264,457366,10,67.00,2821121298,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00279_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00086_EHA00279.bam,Done,0.8424,Aragón,Squamata,1
EHA00280,ABB0115,Individual,Podarcis muralis,,280,PR00696,EHI00088,EHA00280,EHA00265,PRB0001,EHI00088,Faecal,116297832,9919,1817,21706,728749,22,76.00,3569734521,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00280_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0001_EHI00088_EHA00280.bam,Done,0.8893,Aragón,Squamata,1
EHA00281,ABB0115,Individual,Podarcis muralis,,281,PR00697,EHI00089,EHA00281,EHA00265,PRB0001,EHI00089,Faecal,0,0,0,0,0,0,0.00,2473897563,,,,Done,0.8756,Aragón,Squamata,0
EHA00282,ABB0115,Individual,Podarcis muralis,,282,PR00698,EHI00091,EHA00282,EHA00265,PRB0002,EHI00091,Faecal,123954159,7548,2663,24779,391235,15,69.00,3317973426,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00282_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00091_EHA00282.bam,Done,0.8564,Aragón,Squamata,1
EHA00283,ABB0115,Individual,Podarcis muralis,,283,PR00699,EHI00092,EHA00283,EHA00265,PRB0002,EHI00092,Faecal,52055821,19647,384,9237,440692,10,90.00,5943716483,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00283_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00092_EHA00283.bam,Done,0.9665,Catalunya,Squamata,1
EHA00284,ABB0115,Individual,Podarcis muralis,,284,PR00700,EHI00093,EHA00284,EHA00265,PRB0002,EHI00093,Faecal,133654676,5476,4617,31239,332116,19,51.00,3507549808,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00284_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00093_EHA00284.bam,Done,0.7675,Catalunya,Squamata,1
EHA00285,ABB0115,Individual,Podarcis muralis,,285,PR00701,EHI00095,EHA00285,EHA00265,PRB0002,EHI00095,Faecal,78645486,7655,1662,15929,484444,11,70.00,2269181675,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00285_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00095_EHA00285.bam,Done,0.8503,Catalunya,Squamata,1
EHA00286,ABB0115,Individual,Podarcis muralis,,286,PR00702,EHI00097,EHA00286,EHA00265,PRB0002,EHI00097,Faecal,81051127,5662,2597,18861,269359,12,59.00,3771419701,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00286_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00097_EHA00286.bam,Done,0.8895,Aragón,Squamata,1
EHA00287,ABB0115,Individual,Podarcis muralis,,287,PR00703,EHI00098,EHA00287,EHA00265,PRB0002,EHI00098,Faecal,199392137,6475,5656,42276,385547,28,66.00,4876970597,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00287_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00098_EHA00287.bam,Done,0.8500,Catalunya,Squamata,1
EHA00288,ABB0115,Individual,Podarcis muralis,,288,PR00704,EHI00100,EHA00288,EHA00265,PRB0002,EHI00100,Faecal,162139038,12388,2366,26770,383553,24,78.00,4932226498,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00288_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00100_EHA00288.bam,Done,0.8934,Aragón,Squamata,1
EHA00289,ABB0115,Individual,Podarcis muralis,,289,PR00705,EHI00101,EHA00289,EHA00265,PRB0002,EHI00101,Faecal,135592951,3517,5789,38962,299973,14,45.00,6923483370,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/EHA00289_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0115,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0115/PRB0002_EHI00101_EHA00289.bam,Done,0.8263,Aragón,Squamata,1
EHA00290,ABB0114,Individual,Podarcis muralis,,290,PR00707,EHI00103,EHA00290,EHA00290,PRB0002,EHI00103,Faecal,80941721,4114,4120,21372,277905,16,60.00,1910930817,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00290_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00103_EHA00290.bam,Done,0.8082,Catalunya,Squamata,1
EHA00291,ABB0114,Individual,Podarcis muralis,,291,PR00708,EHI00104,EHA00291,EHA00290,PRB0002,EHI00104,Faecal,63930277,18024,686,9779,267528,10,62.00,1938199010,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00291_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00104_EHA00291.bam,Done,0.8147,Aragón,Squamata,1
EHA00292,ABB0114,Individual,Podarcis muralis,,292,PR00709,EHI00105,EHA00292,EHA00290,PRB0002,EHI00105,Faecal,129976550,7718,2521,27038,388023,23,67.00,3639917634,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00292_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00105_EHA00292.bam,Done,0.8552,Aragón,Squamata,1
EHA00293,ABB0114,Individual,Podarcis muralis,,293,PR00710,EHI00106,EHA00293,EHA00290,PRB0002,EHI00106,Faecal,0,0,0,0,0,0,0.00,3945591141,,,,Done,0.9399,Catalunya,Squamata,0
EHA00294,ABB0114,Individual,Podarcis muralis,,294,PR00711,EHI00107,EHA00294,EHA00290,PRB0002,EHI00107,Faecal,158621879,11658,2544,28501,521468,21,75.00,4642961628,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00294_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00107_EHA00294.bam,Done,0.8975,Aragón,Squamata,1
EHA00295,ABB0114,Individual,Podarcis muralis,,295,PR00712,EHI00108,EHA00295,EHA00290,PRB0002,EHI00108,Faecal,72587320,14369,864,11053,439975,10,79.00,3279831890,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00295_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00108_EHA00295.bam,Done,0.9076,Aragón,Squamata,1
EHA00296,ABB0114,Individual,Podarcis muralis,,296,PR00713,EHI00110,EHA00296,EHA00290,PRB0002,EHI00110,Faecal,47377360,20604,397,6609,517141,7,94.00,3173333843,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00296_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00110_EHA00296.bam,Done,0.9840,Catalunya,Squamata,1
EHA00297,ABB0114,Individual,Podarcis muralis,,297,PR00714,EHI00111,EHA00297,EHA00290,PRB0002,EHI00111,Faecal,159667735,7517,3423,32236,331465,36,68.00,4776539546,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00297_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00111_EHA00297.bam,Done,0.8635,Aragón,Squamata,1
EHA00298,ABB0114,Individual,Podarcis muralis,,298,PR00715,EHI00112,EHA00298,EHA00290,PRB0002,EHI00112,Faecal,165012373,9143,2958,31102,420222,20,67.00,4779888880,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00298_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00112_EHA00298.bam,Done,0.8449,Aragón,Squamata,1
EHA00299,ABB0114,Individual,Podarcis muralis,,299,PR00716,EHI00113,EHA00299,EHA00290,PRB0002,EHI00113,Faecal,286689400,16738,3108,40766,772114,58,83.00,8819435934,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00299_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00113_EHA00299.bam,Done,0.9273,Aragón,Squamata,1
EHA00300,ABB0114,Individual,Podarcis muralis,,300,PR00717,EHI00114,EHA00300,EHA00290,PRB0002,EHI00114,Faecal,197536437,16150,2263,29626,432340,33,83.00,7062674009,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00300_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0002_EHI00114_EHA00300.bam,Done,0.9355,Aragón,Squamata,1
EHA00301,ABB0114,Individual,Podarcis muralis,,301,PR00718,EHI00115,EHA00301,EHA00290,PRB0004,EHI00115,Faecal,131531531,10273,2259,23557,348224,19,73.00,5616775080,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00301_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00115_EHA00301.bam,Done,0.9107,Aragón,Squamata,1
EHA00302,ABB0114,Individual,Podarcis muralis,,302,PR00719,EHI00116,EHA00302,EHA00290,PRB0004,EHI00116,Faecal,139775120,12809,1912,23849,400550,17,89.00,5583046169,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00302_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00116_EHA00302.bam,Done,0.9664,Aragón,Squamata,1
EHA00303,ABB0114,Individual,Podarcis muralis,,303,PR00720,EHI00117,EHA00303,EHA00290,PRB0004,EHI00117,Faecal,220410722,15332,2679,32519,650644,37,83.00,8323638751,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00303_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00117_EHA00303.bam,Done,0.9270,Aragón,Squamata,1
EHA00304,ABB0114,Individual,Podarcis muralis,,304,PR00721,EHI00118,EHA00304,EHA00290,PRB0004,EHI00118,Faecal,167181545,10129,3050,30846,311455,20,76.00,4605642947,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00304_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00118_EHA00304.bam,Done,0.8910,Catalunya,Squamata,1
EHA00305,ABB0114,Individual,Podarcis muralis,,305,PR00722,EHI00119,EHA00305,EHA00290,PRB0004,EHI00119,Faecal,191284043,6163,5711,41540,497564,23,80.00,6203871307,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00305_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00119_EHA00305.bam,Done,0.9152,Aragón,Squamata,1
EHA00306,ABB0114,Individual,Podarcis muralis,,306,PR00723,EHI00120,EHA00306,EHA00290,PRB0004,EHI00120,Faecal,166260392,11365,2995,27702,464798,21,77.00,4528812896,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00306_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00120_EHA00306.bam,Done,0.8917,Aragón,Squamata,1
EHA00307,ABB0114,Individual,Podarcis muralis,,307,PR00724,EHI00121,EHA00307,EHA00290,PRB0004,EHI00121,Faecal,73622641,4467,2634,18818,275501,12,57.00,2862134850,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/EHA00307_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0114,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0114/PRB0004_EHI00121_EHA00307.bam,Done,0.7880,Catalunya,Squamata,1
